69.000000	 0.022000	 0.120000	 0.060000	 0.000000	 0.950000
69.000000	 0.022034	 0.120000	 0.060000	 0.000000	 0.949999
69.000000	 0.022071	 0.120000	 0.060000	 0.000000	 0.949999
69.000000	 0.022071	 0.120000	 0.060000	 0.000000	 0.949999
69.000000	 0.022052	 0.120003	 0.060000	 0.000000	 0.950000
69.000000	 0.022071	 0.120002	 0.060000	 0.000000	 0.949999
69.000000	 0.022079	 0.120006	 0.060000	 0.000000	 0.949999
69.000000	 0.022098	 0.120000	 0.060000	 0.000000	 0.949999
69.000000	 0.022098	 0.120000	 0.060000	 0.000000	 0.949999
69.000000	 0.022098	 0.120000	 0.060000	 0.000000	 0.949999
69.000000	 0.022098	 0.120000	 0.060000	 0.000000	 0.949999
69.000000	 0.022098	 0.120000	 0.060000	 0.000000	 0.949999
69.000000	 0.022108	 0.120000	 0.060000	 0.000000	 0.949998
69.000000	 0.022080	 0.119996	 0.060000	 0.000000	 0.949998
69.000000	 0.022080	 0.119996	 0.060000	 0.000000	 0.949998
69.000000	 0.022103	 0.119995	 0.060000	 0.000000	 0.949999
69.000000	 0.022103	 0.119995	 0.060000	 0.000000	 0.949999
69.000000	 0.022103	 0.119995	 0.060000	 0.000000	 0.949999
69.000000	 0.022130	 0.119991	 0.060000	 0.000000	 0.950000
69.000000	 0.022130	 0.119993	 0.060000	 0.000000	 0.949998
69.000000	 0.022130	 0.119993	 0.060000	 0.000000	 0.949998
69.000000	 0.022130	 0.119993	 0.060000	 0.000000	 0.949998
69.000000	 0.022130	 0.119993	 0.060000	 0.000000	 0.949998
69.000000	 0.022130	 0.119993	 0.060000	 0.000000	 0.949998
69.000000	 0.022136	 0.119993	 0.060000	 0.000000	 0.950000
69.000000	 0.022178	 0.119992	 0.060000	 0.000000	 0.950000
69.000000	 0.022166	 0.119993	 0.060000	 0.000000	 0.949999
69.000000	 0.022166	 0.119993	 0.060000	 0.000000	 0.949999
69.000000	 0.022172	 0.119994	 0.060000	 0.000000	 0.949999
69.000000	 0.022172	 0.119994	 0.060000	 0.000000	 0.949999
69.000000	 0.022196	 0.119993	 0.060000	 0.000000	 0.949998
69.000000	 0.022199	 0.119992	 0.060000	 0.000000	 0.949999
69.000000	 0.022230	 0.119997	 0.060000	 0.000000	 0.949997
69.000000	 0.022257	 0.119996	 0.060000	 0.000000	 0.949997
69.000000	 0.022252	 0.119995	 0.060000	 0.000000	 0.949996
69.000000	 0.022252	 0.119995	 0.060000	 0.000000	 0.949996
69.000000	 0.022254	 0.119993	 0.060000	 0.000000	 0.949997
69.000000	 0.022271	 0.119990	 0.060000	 0.000000	 0.949997
69.000000	 0.022271	 0.119990	 0.060000	 0.000000	 0.949997
69.000000	 0.022271	 0.119990	 0.060000	 0.000000	 0.949997
69.000000	 0.022271	 0.119990	 0.060000	 0.000000	 0.949997
69.000000	 0.022271	 0.119990	 0.060000	 0.000000	 0.949997
69.000000	 0.022267	 0.119991	 0.060000	 0.000000	 0.949997
69.000000	 0.022267	 0.119991	 0.060000	 0.000000	 0.949997
69.000000	 0.022267	 0.119991	 0.060000	 0.000000	 0.949997
69.000000	 0.022267	 0.119991	 0.060000	 0.000000	 0.949997
69.000000	 0.022277	 0.119993	 0.060000	 0.000000	 0.949998
69.000000	 0.022277	 0.119993	 0.060000	 0.000000	 0.949998
69.000000	 0.022277	 0.119993	 0.060000	 0.000000	 0.949998
69.000000	 0.022277	 0.119993	 0.060000	 0.000000	 0.949998
69.000000	 0.022358	 0.119996	 0.060000	 0.000000	 0.949999
69.000000	 0.022373	 0.119996	 0.060000	 0.000000	 0.950000
69.000000	 0.022381	 0.119996	 0.060000	 0.000000	 0.950000
69.000000	 0.022427	 0.119995	 0.060000	 0.000000	 0.950001
69.000000	 0.022419	 0.119996	 0.060000	 0.000000	 0.950001
69.000000	 0.022448	 0.119998	 0.060000	 0.000000	 0.950000
69.000000	 0.022500	 0.119997	 0.060000	 0.000000	 0.950000
69.000000	 0.022467	 0.119996	 0.060000	 0.000000	 0.950002
69.000000	 0.022467	 0.119996	 0.060000	 0.000000	 0.950002
69.000000	 0.022438	 0.119996	 0.060000	 0.000000	 0.950002
69.000000	 0.022443	 0.119998	 0.060000	 0.000000	 0.950001
69.000000	 0.022443	 0.119998	 0.060000	 0.000000	 0.950001
69.000000	 0.022434	 0.119997	 0.060000	 0.000000	 0.949999
69.000000	 0.022435	 0.119995	 0.060000	 0.000000	 0.949999
69.000000	 0.022435	 0.119995	 0.060000	 0.000000	 0.949999
69.000000	 0.022435	 0.119995	 0.060000	 0.000000	 0.949999
69.000000	 0.022435	 0.119995	 0.060000	 0.000000	 0.949999
69.000000	 0.022434	 0.119999	 0.060000	 0.000000	 0.949998
69.000000	 0.022434	 0.119999	 0.060000	 0.000000	 0.949998
69.000000	 0.022434	 0.119999	 0.060000	 0.000000	 0.949998
69.000000	 0.022458	 0.120000	 0.060000	 0.000000	 0.949998
69.000000	 0.022458	 0.120001	 0.060000	 0.000000	 0.949997
69.000000	 0.022458	 0.120001	 0.060000	 0.000000	 0.949997
69.000000	 0.022472	 0.119998	 0.060000	 0.000000	 0.949997
69.000000	 0.022458	 0.120000	 0.060000	 0.000000	 0.949998
69.000000	 0.022457	 0.119999	 0.060000	 0.000000	 0.949998
69.000000	 0.022457	 0.119999	 0.060000	 0.000000	 0.949998
69.000000	 0.022457	 0.119999	 0.060000	 0.000000	 0.949998
69.000000	 0.022447	 0.120002	 0.060000	 0.000000	 0.949998
69.000000	 0.022447	 0.120002	 0.060000	 0.000000	 0.949998
69.000000	 0.022447	 0.120002	 0.060000	 0.000000	 0.949998
69.000000	 0.022473	 0.120002	 0.060000	 0.000000	 0.949997
69.000000	 0.022478	 0.119999	 0.060000	 0.000000	 0.949997
69.000000	 0.022478	 0.119999	 0.060000	 0.000000	 0.949997
69.000000	 0.022478	 0.119999	 0.060000	 0.000000	 0.949997
69.000000	 0.022464	 0.120002	 0.060000	 0.000000	 0.949996
69.000000	 0.022477	 0.120002	 0.060000	 0.000000	 0.949996
69.000000	 0.022477	 0.120002	 0.060000	 0.000000	 0.949996
69.000000	 0.022477	 0.120002	 0.060000	 0.000000	 0.949996
69.000000	 0.022487	 0.120000	 0.060000	 0.000000	 0.949996
69.000000	 0.022520	 0.120000	 0.060000	 0.000000	 0.949995
69.000000	 0.022520	 0.120000	 0.060000	 0.000000	 0.949995
69.000000	 0.022503	 0.120002	 0.060000	 0.000000	 0.949996
69.000000	 0.022533	 0.120002	 0.060000	 0.000000	 0.949997
69.000000	 0.022527	 0.120005	 0.060000	 0.000000	 0.949997
69.000000	 0.022527	 0.120005	 0.060000	 0.000000	 0.949997
69.000000	 0.022527	 0.120005	 0.060000	 0.000000	 0.949997
69.000000	 0.022527	 0.120005	 0.060000	 0.000000	 0.949997
69.000000	 0.022527	 0.120005	 0.060000	 0.000000	 0.949997
69.000000	 0.022541	 0.120002	 0.060000	 0.000000	 0.949997
69.000000	 0.022511	 0.120007	 0.060000	 0.000000	 0.949998
69.000000	 0.022511	 0.120007	 0.060000	 0.000000	 0.949998
69.000000	 0.022511	 0.120007	 0.060000	 0.000000	 0.949998
69.000000	 0.022517	 0.120009	 0.060000	 0.000000	 0.949998
69.000000	 0.022517	 0.120009	 0.060000	 0.000000	 0.949998
69.000000	 0.022507	 0.120008	 0.060000	 0.000000	 0.949999
69.000000	 0.022515	 0.120007	 0.060000	 0.000000	 0.950000
69.000000	 0.022530	 0.120006	 0.060000	 0.000000	 0.950001
69.000000	 0.022519	 0.120006	 0.060000	 0.000000	 0.950000
69.000000	 0.022503	 0.120004	 0.060000	 0.000000	 0.949999
69.000000	 0.022503	 0.120004	 0.060000	 0.000000	 0.949999
69.000000	 0.022503	 0.120004	 0.060000	 0.000000	 0.949999
69.000000	 0.022521	 0.120005	 0.060000	 0.000000	 0.949998
69.000000	 0.022560	 0.120007	 0.060000	 0.000000	 0.949998
69.000000	 0.022560	 0.120007	 0.060000	 0.000000	 0.949998
69.000000	 0.022560	 0.120007	 0.060000	 0.000000	 0.949998
69.000000	 0.022556	 0.120006	 0.060000	 0.000000	 0.949998
69.000000	 0.022550	 0.120008	 0.060000	 0.000000	 0.949998
69.000000	 0.022550	 0.120008	 0.060000	 0.000000	 0.949998
69.000000	 0.022542	 0.120007	 0.060000	 0.000000	 0.949999
69.000000	 0.022542	 0.120007	 0.060000	 0.000000	 0.949999
69.000000	 0.022570	 0.120005	 0.060000	 0.000000	 0.949998
69.000000	 0.022569	 0.120005	 0.060000	 0.000000	 0.950000
69.000000	 0.022562	 0.120006	 0.060000	 0.000000	 0.949999
69.000000	 0.022562	 0.120006	 0.060000	 0.000000	 0.949999
69.000000	 0.022562	 0.120006	 0.060000	 0.000000	 0.949999
69.000000	 0.022560	 0.120005	 0.060000	 0.000000	 0.950000
69.000000	 0.022560	 0.120005	 0.060000	 0.000000	 0.950000
69.000000	 0.022550	 0.120002	 0.060000	 0.000000	 0.949999
69.000000	 0.022563	 0.120004	 0.060000	 0.000000	 0.949999
69.000000	 0.022563	 0.120004	 0.060000	 0.000000	 0.949999
69.000000	 0.022585	 0.120005	 0.060000	 0.000000	 0.949999
69.000000	 0.022585	 0.120005	 0.060000	 0.000000	 0.949999
69.000000	 0.022625	 0.120002	 0.060000	 0.000000	 0.949997
69.000000	 0.022625	 0.120002	 0.060000	 0.000000	 0.949997
69.000000	 0.022625	 0.120002	 0.060000	 0.000000	 0.949997
69.000000	 0.022625	 0.120002	 0.060000	 0.000000	 0.949997
69.000000	 0.022635	 0.120001	 0.060000	 0.000000	 0.949997
69.000000	 0.022664	 0.120004	 0.060000	 0.000000	 0.949996
69.000000	 0.022666	 0.120011	 0.060000	 0.000000	 0.949997
69.000000	 0.022666	 0.120011	 0.060000	 0.000000	 0.949997
69.000000	 0.022687	 0.120014	 0.060000	 0.000000	 0.949995
69.000000	 0.022687	 0.120014	 0.060000	 0.000000	 0.949995
69.000000	 0.022685	 0.120017	 0.060000	 0.000000	 0.949994
69.000000	 0.022719	 0.120023	 0.060000	 0.000000	 0.949995
69.000000	 0.022788	 0.120028	 0.060000	 0.000000	 0.949995
69.000000	 0.022781	 0.120032	 0.060000	 0.000000	 0.949996
69.000000	 0.022781	 0.120032	 0.060000	 0.000000	 0.949996
69.000000	 0.022776	 0.120033	 0.060000	 0.000000	 0.949996
69.000000	 0.022780	 0.120035	 0.060000	 0.000000	 0.949996
69.000000	 0.022780	 0.120035	 0.060000	 0.000000	 0.949996
69.000000	 0.022778	 0.120030	 0.060000	 0.000000	 0.949997
69.000000	 0.022778	 0.120032	 0.060000	 0.000000	 0.949998
69.000000	 0.022778	 0.120032	 0.060000	 0.000000	 0.949998
69.000000	 0.022820	 0.120032	 0.060000	 0.000000	 0.949999
69.000000	 0.022820	 0.120033	 0.060000	 0.000000	 0.949999
69.000000	 0.022820	 0.120033	 0.060000	 0.000000	 0.949999
69.000000	 0.022787	 0.120036	 0.060000	 0.000000	 0.950000
69.000000	 0.022832	 0.120038	 0.060000	 0.000000	 0.950001
69.000000	 0.022843	 0.120040	 0.060000	 0.000000	 0.950001
69.000000	 0.022884	 0.120038	 0.060000	 0.000000	 0.950001
69.000000	 0.022876	 0.120039	 0.060000	 0.000000	 0.950001
69.000000	 0.022919	 0.120042	 0.060000	 0.000000	 0.950001
69.000000	 0.022919	 0.120042	 0.060000	 0.000000	 0.950001
69.000000	 0.022913	 0.120047	 0.060000	 0.000000	 0.950001
69.000000	 0.022913	 0.120047	 0.060000	 0.000000	 0.950001
69.000000	 0.022913	 0.120047	 0.060000	 0.000000	 0.950001
69.000000	 0.022932	 0.120046	 0.060000	 0.000000	 0.950000
69.000000	 0.022932	 0.120046	 0.060000	 0.000000	 0.950000
69.000000	 0.022932	 0.120046	 0.060000	 0.000000	 0.950000
69.000000	 0.022932	 0.120046	 0.060000	 0.000000	 0.950000
69.000000	 0.022920	 0.120044	 0.060000	 0.000000	 0.950000
69.000000	 0.022920	 0.120044	 0.060000	 0.000000	 0.950000
69.000000	 0.022954	 0.120040	 0.060000	 0.000000	 0.950000
69.000000	 0.022957	 0.120038	 0.060000	 0.000000	 0.949999
69.000000	 0.022965	 0.120036	 0.060000	 0.000000	 0.949999
69.000000	 0.022935	 0.120038	 0.060000	 0.000000	 0.950000
